timestamp,cycle,mode,episode_in_mode,total_reward,reward_cum_avg,steps,v_out_mean,out_first_spike_step,out_first_spike_time,out_first_spike_neurons,reward_std
1770105033,1,train,56,2.0,2.8421052631578947,193,-56.28243637084961,4,4.0,0|1|2|3,
1770105083,1,train,57,5.0,2.8793103448275863,329,-55.56708908081055,4,4.0,0|1|2|3,
1770105109,1,train,58,1.0,2.847457627118644,168,-55.933963775634766,4,4.0,0|1|2|3,
1770105155,1,train,59,4.0,2.8666666666666667,303,-56.13213348388672,4,4.0,0|1|2|3,
1770105198,1,train,60,4.0,2.8852459016393444,281,-55.61279296875,4,4.0,0|1|2|3,
1770105223,1,train,61,0.0,2.838709677419355,161,-55.552364349365234,4,4.0,0|1|2|3,
1770105250,1,train,62,1.0,2.8095238095238093,176,-55.44769287109375,4,4.0,0|1|2|3,
1770105281,1,train,63,2.0,2.796875,206,-55.47315979003906,4,4.0,0|1|2|3,
1770105317,1,train,64,3.0,2.8,235,-56.128517150878906,4,4.0,0|1|2|3,
1770105345,1,train,65,1.0,2.772727272727273,187,-57.12455368041992,4,4.0,0|1|2|3,
1770105378,1,train,66,2.0,2.7611940298507465,216,-55.21390151977539,4,4.0,0|1|2|3,
1770105412,1,train,67,3.0,2.764705882352941,223,-55.4370231628418,4,4.0,0|1|2|3,
1770105439,1,train,68,1.0,2.739130434782609,176,-56.23769760131836,4,4.0,0|1|2|3,
1770105464,1,train,69,1.0,2.7142857142857144,161,-56.09251403808594,4,4.0,0|1|2|3,
1770105507,1,train,70,4.0,2.732394366197183,284,-55.85570526123047,4,4.0,0|1|2|3,
1770105531,1,train,71,1.0,2.7083333333333335,155,-55.38552474975586,4,4.0,0|1|2|3,
1770105561,1,train,72,2.0,2.6986301369863015,197,-55.82470703125,4,4.0,0|1|2|3,
1770105587,1,train,73,1.0,2.675675675675676,174,-56.67787170410156,4,4.0,0|1|2|3,
1770105623,1,train,74,2.0,2.6666666666666665,231,-56.45774459838867,4,4.0,0|1|2|3,
1770105661,1,train,75,4.0,2.6842105263157894,251,-56.12247085571289,4,4.0,0|1|2|3,
1770105688,1,train,76,1.0,2.6623376623376624,176,-56.083351135253906,4,4.0,0|1|2|3,
1770105722,1,train,77,2.0,2.6538461538461537,224,-55.398109436035156,4,4.0,0|1|2|3,
1770105748,1,train,78,1.0,2.632911392405063,172,-55.09455108642578,4,4.0,0|1|2|3,
1770105785,1,train,79,3.0,2.6375,240,-56.007850646972656,4,4.0,0|1|2|3,
1770105840,1,train,80,6.0,2.6790123456790123,360,-55.86470031738281,4,4.0,0|1|2|3,
1770105879,1,train,81,3.0,2.682926829268293,256,-55.43657684326172,4,4.0,0|1|2|3,
1770105934,1,train,82,6.0,2.7228915662650603,360,-56.09821701049805,4,4.0,0|1|2|3,
1770105975,1,train,83,3.0,2.7261904761904763,266,-55.99126052856445,4,4.0,0|1|2|3,
1770106018,1,train,84,4.0,2.7411764705882353,283,-56.22443389892578,4,4.0,0|1|2|3,
1770106056,1,train,85,3.0,2.744186046511628,245,-55.025657653808594,4,4.0,0|1|2|3,
1770106083,1,train,86,1.0,2.7241379310344827,183,-55.80072021484375,4,4.0,0|1|2|3,
