timestamp,cycle,mode,episode_in_mode,total_reward,reward_cum_avg,steps,v_out_mean,out_first_spike_step,out_first_spike_time,out_first_spike_neurons,reward_std
1770059986,2,test,67,0.0,0.8823529411764706,151,-53.47431945800781,3,3.0,0|1|2|3,
1770060002,2,test,68,0.0,0.8695652173913043,133,-52.876220703125,3,3.0,0|1|2|3,
1770060028,2,test,69,2.0,0.8857142857142857,230,-53.044342041015625,3,3.0,0|1|2|3,
1770060065,2,test,70,5.0,0.9436619718309859,318,-52.75582504272461,3,3.0,0|1|2|3,
1770060080,2,test,71,0.0,0.9305555555555556,133,-53.06975555419922,3,3.0,0|1|2|3,
1770060095,2,test,72,0.0,0.9178082191780822,130,-53.57588577270508,3,3.0,0|1|2|3,
1770060111,2,test,73,0.0,0.9054054054054054,137,-52.591835021972656,3,3.0,0|1|2|3,
1770060139,2,test,74,3.0,0.9333333333333333,243,-53.00385665893555,3,3.0,0|1|2|3,
1770060159,2,test,75,1.0,0.9342105263157895,174,-52.988033294677734,3,3.0,0|1|2|3,
1770060182,2,test,76,1.0,0.935064935064935,191,-52.662315368652344,3,3.0,0|1|2|3,
1770060205,2,test,77,1.0,0.9358974358974359,206,-52.949920654296875,3,3.0,0|1|2|3,
1770060236,2,test,78,3.0,0.9620253164556962,269,-53.01567077636719,3,3.0,0|1|2|3,
1770060253,2,test,79,0.0,0.95,146,-53.102535247802734,3,3.0,0|1|2|3,
1770060271,2,test,80,0.0,0.9382716049382716,151,-52.902896881103516,3,3.0,0|1|2|3,
1770060286,2,test,81,0.0,0.926829268292683,129,-53.00071334838867,3,3.0,0|1|2|3,
1770060304,2,test,82,0.0,0.9156626506024096,156,-53.27430725097656,3,3.0,0|1|2|3,
1770060327,2,test,83,2.0,0.9285714285714286,200,-52.850311279296875,3,3.0,0|1|2|3,
1770060362,2,test,84,4.0,0.9647058823529412,298,-53.26340866088867,3,3.0,0|1|2|3,
1770060378,2,test,85,0.0,0.9534883720930233,140,-52.49998092651367,3,3.0,0|1|2|3,
1770060397,2,test,86,1.0,0.9540229885057471,159,-52.87761688232422,3,3.0,0|1|2|3,
1770060426,2,test,87,3.0,0.9772727272727273,254,-53.058956146240234,3,3.0,0|1|2|3,
1770060458,2,test,88,3.0,1.0,272,-52.27920150756836,3,3.0,0|1|2|3,
1770060477,2,test,89,1.0,1.0,171,-52.484737396240234,3,3.0,0|1|2|3,
1770060497,2,test,90,1.0,1.0,166,-53.164310455322266,3,3.0,0|1|2|3,
1770060516,2,test,91,1.0,1.0,165,-52.875091552734375,3,3.0,0|1|2|3,
1770060540,2,test,92,2.0,1.010752688172043,212,-52.77470016479492,3,3.0,0|1|2|3,
1770060561,2,test,93,1.0,1.0106382978723405,178,-53.0783576965332,3,3.0,0|1|2|3,
