timestamp,cycle,mode,episode_in_mode,total_reward,reward_cum_avg,steps,v_out_mean,out_first_spike_step,out_first_spike_time,out_first_spike_neurons,reward_std
1770007550,1,train,33,0.0,0.9117647058823529,133,-50.398170471191406,3,3.0,0|1|2|3,
1770007584,1,train,34,2.0,0.9428571428571428,223,-50.88150405883789,3,3.0,0|1|2|3,
1770007620,1,train,35,2.0,0.9722222222222222,237,-50.73721694946289,3,3.0,0|1|2|3,
1770007642,1,train,36,0.0,0.9459459459459459,143,-51.137596130371094,3,3.0,0|1|2|3,
1770007664,1,train,37,0.0,0.9210526315789473,146,-50.887088775634766,3,3.0,0|1|2|3,
1770007696,1,train,38,2.0,0.9487179487179487,206,-50.093963623046875,3,3.0,0|1|2|3,
1770007720,1,train,39,0.0,0.925,159,-50.48659896850586,3,3.0,0|1|2|3,
1770007743,1,train,40,0.0,0.9024390243902439,150,-50.204917907714844,3,3.0,0|1|2|3,
1770007777,1,train,41,2.0,0.9285714285714286,221,-50.581424713134766,3,3.0,0|1|2|3,
1770007806,1,train,42,1.0,0.9302325581395349,190,-50.37698745727539,3,3.0,0|1|2|3,
1770007828,1,train,43,0.0,0.9090909090909091,143,-50.977108001708984,3,3.0,0|1|2|3,
1770007849,1,train,44,0.0,0.8888888888888888,138,-50.16910934448242,3,3.0,0|1|2|3,
1770007882,1,train,45,2.0,0.9130434782608695,213,-50.444190979003906,3,3.0,0|1|2|3,
1770007903,1,train,46,0.0,0.8936170212765957,142,-51.23104476928711,3,3.0,0|1|2|3,
1770007935,1,train,47,2.0,0.9166666666666666,204,-50.9620475769043,3,3.0,0|1|2|3,
1770007966,1,train,48,2.0,0.9387755102040817,204,-51.075809478759766,3,3.0,0|1|2|3,
1770007992,1,train,49,1.0,0.94,166,-51.206565856933594,3,3.0,0|1|2|3,
1770008015,1,train,50,0.0,0.9215686274509803,151,-50.92519760131836,3,3.0,0|1|2|3,
1770008036,1,train,51,0.0,0.9038461538461539,138,-51.63916778564453,3,3.0,0|1|2|3,
1770008069,1,train,52,2.0,0.9245283018867925,213,-50.958003997802734,3,3.0,0|1|2|3,
1770008091,1,train,53,0.0,0.9074074074074074,143,-51.2737922668457,3,3.0,0|1|2|3,
1770008117,1,train,54,0.0,0.8909090909090909,170,-51.231109619140625,3,3.0,0|1|2|3,
1770008138,1,train,55,0.0,0.875,142,-51.34651565551758,3,3.0,0|1|2|3,
1770008171,1,train,56,2.0,0.8947368421052632,212,-52.0439338684082,3,3.0,0|1|2|3,
1770008213,1,train,57,3.0,0.9310344827586207,275,-51.39259719848633,3,3.0,0|1|2|3,
1770008244,1,train,58,2.0,0.9491525423728814,205,-51.42753601074219,3,3.0,0|1|2|3,
1770008265,1,train,59,0.0,0.9333333333333333,138,-51.332698822021484,3,3.0,0|1|2|3,
1770008296,1,train,60,2.0,0.9508196721311475,205,-51.599632263183594,3,3.0,0|1|2|3,
1770008317,1,train,61,0.0,0.9354838709677419,136,-51.725826263427734,3,3.0,0|1|2|3,
1770008339,1,train,62,0.0,0.9206349206349206,144,-50.819740295410156,3,3.0,0|1|2|3,
1770008363,1,train,63,0.0,0.90625,158,-50.79399490356445,3,3.0,0|1|2|3,
1770008384,1,train,64,0.0,0.8923076923076924,131,-51.36053466796875,3,3.0,0|1|2|3,
1770008408,1,train,65,1.0,0.8939393939393939,164,-50.949703216552734,3,3.0,0|1|2|3,
1770008440,1,train,66,2.0,0.9104477611940298,209,-50.86932373046875,3,3.0,0|1|2|3,
1770008464,1,train,67,0.0,0.8970588235294118,155,-51.15484619140625,3,3.0,0|1|2|3,
1770008498,1,train,68,2.0,0.9130434782608695,223,-51.1319465637207,3,3.0,0|1|2|3,
1770008520,1,train,69,0.0,0.9,140,-51.38262939453125,3,3.0,0|1|2|3,
1770008548,1,train,70,1.0,0.9014084507042254,186,-51.19619369506836,3,3.0,0|1|2|3,
1770008584,1,train,71,3.0,0.9305555555555556,238,-51.258121490478516,3,3.0,0|1|2|3,
1770008613,1,train,72,1.0,0.9315068493150684,189,-51.84566879272461,3,3.0,0|1|2|3,
1770008644,1,train,73,2.0,0.9459459459459459,199,-51.18185806274414,3,3.0,0|1|2|3,
1770008667,1,train,74,0.0,0.9333333333333333,154,-51.65991973876953,3,3.0,0|1|2|3,
